,Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Years_Of_Establishment,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Size_Unknown,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Item_Type_Code_Drink,Item_Type_Code_Food,Item_Type_Code_Non Consumable,Item_Fat_Content_Low Fat,Item_Fat_Content_N/A,Item_Fat_Content_Regular,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
2413,8.18,0.08286768900000001,58.5588,171.7764,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2414,12.8,0.076214289,96.541,1834.279,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2415,19.2,0.12430196800000001,89.7488,2082.6224,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2416,14.5,0.09720112800000001,159.4262,2705.1454,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2417,5.19,0.042861968,196.81099999999998,3731.809,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2418,13.3,0.0713931,61.0536,1592.5936,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
2419,19.6,0.041256807,88.8514,2125.2336,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2420,17.75,0.034746076,248.275,998.7,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2421,12.35,0.093441604,119.1124,3673.8844,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2422,14.35,0.017024598000000002,109.8228,2099.9332,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2423,6.365,0.007363189,63.2536,1225.072,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2424,5.78,0.014484582,143.9102,3062.0142,34,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
2425,20.25,0.011937183,184.7924,4442.2176,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2426,14.75,0.032862976,238.6906,4278.4308,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2427,12.15,0.015484763,211.9928,631.1784,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2428,6.59,0.026163192000000002,121.5098,602.549,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2429,12.6,0.073920438,255.6356,2797.6916,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2430,18.2,0.08635240300000001,149.8734,445.4202,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2431,9.394999999999998,0.03976832,83.9908,2348.9424,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
2432,17.6,0.015950066000000002,47.7402,1975.4286,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2433,8.18,0.082002559,59.2588,1374.2112,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2434,7.325,0.09330766800000001,92.7146,2006.7212,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2435,15.85,0.143199389,175.83700000000002,352.874,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2436,15.1,0.019965179,130.531,908.817,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2437,10.5,0.11610879699999999,164.12099999999998,6035.477,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2438,8.51,0.07833908099999999,172.9422,1379.5376,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
2439,17.0,0.237651344,170.2106,171.1106,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2440,20.35,0.031102571000000002,257.2672,2045.3376,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2441,17.85,0.018097419,96.9094,1332.9316,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2442,18.25,0.078041216,258.4962,2848.9582,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2443,17.6,0.08226356,160.49200000000002,1278.336,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2444,10.895,0.026880159,106.428,1491.392,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2445,11.85,0.22206335100000002,99.6726,195.7452,21,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
2446,20.5,0.142589751,35.919000000000004,585.904,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
2447,14.1,0.126292985,88.6198,1133.8574,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2448,15.15,0.012260981,131.7284,1186.4556,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2449,17.25,0.05869048,91.61200000000001,93.212,21,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
2450,17.6,0.018982338,237.05900000000003,2836.308,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2451,14.6,0.059405152,179.6976,3621.952,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2452,10.1,0.027059264,76.467,1761.0410000000002,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2453,10.5,0.071244438,119.2098,1325.6078,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2454,12.6,0.007455054,186.9556,3942.8676,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2455,18.7,0.046088273,153.6682,3506.7686,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2456,5.985,0.09618555599999999,127.1678,3560.6984,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2457,12.1,0.11487406,221.4114,5099.3622,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2458,13.0,0.08364371599999999,196.0426,2570.6538,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2459,19.2,0.022965292,181.695,2563.33,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2460,5.78,0.014584584,146.3102,2187.153,17,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
2461,7.17,0.059716729,130.9968,2348.9424,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2462,20.85,0.062224479000000006,88.1514,1682.4766,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2463,18.75,0.034360687,215.7218,4274.436,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2464,7.5,0.050708743,123.4072,3185.1872,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2465,10.395,0.036957777000000004,230.5352,4580.704000000001,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2466,12.8,0.023530952999999997,223.5404,1800.3232,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2467,11.65,0.058681957,170.4422,517.3266,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
2468,20.2,0.064728148,258.0646,5668.6212,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2469,11.35,0.06685022276750005,103.0016,2125.2336,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2470,8.71,0.12077345099999999,186.5924,555.2772,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
2471,8.31,0.11591197199999999,177.3028,1948.1308,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2472,19.0,0.10985775,188.8214,188.4214,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
2473,7.5,0.05085390099999999,121.7072,367.5216,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2474,6.525,0.090295708,84.6882,601.2174,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2475,19.349999999999998,0.029084547999999998,122.0098,361.5294,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2476,20.7,0.026769592000000002,77.0354,2332.2974,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
2477,6.985,0.137580452,182.8608,4042.7376,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2478,11.3,0.066816565,192.2478,1356.2346,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
2479,6.115,0.01179078,189.053,948.765,21,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
2480,9.5,0.036921781,194.2452,782.9808,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
2481,15.7,0.12274238900000001,134.2942,1192.4478,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2482,16.0,0.089971292,143.2154,1701.7848,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2483,13.1,0.09918699199999999,198.7768,3153.2288,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2484,11.65,0.0649425557990654,39.0164,1042.6428,34,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
2485,16.85,0.036596012000000004,90.6488,633.8416,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2486,8.575,0.041821227,107.62799999999999,213.05599999999998,34,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2487,14.85,0.016635488,157.563,312.926,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
2488,18.2,0.090084098,197.21099999999998,3142.5759999999996,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2489,11.0,0.008960445,119.1756,1696.4584,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2490,21.1,0.162418495,64.9168,639.168,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2491,15.2,0.056237906,110.7912,109.1912,21,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
2492,8.365,0.071498575,37.7506,796.9626,34,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
2493,9.06,0.009791467,213.25599999999997,4687.232,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2494,11.5,0.072820885,191.253,3036.048,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2495,11.15,0.07335428599999999,66.8142,2372.9112,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2496,13.5,0.068010049,57.2562,770.3306,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2497,15.1,0.087406863,221.8456,663.1368,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2498,8.3,0.030198227999999997,98.2384,2167.8448,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2499,14.15,0.024442501000000002,196.41099999999997,2749.7540000000004,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2500,15.200000000000001,0.033436336000000004,107.3912,3057.3536,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
2501,8.365,0.039844429,190.1188,1904.1879999999999,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2502,11.85,0.055805027,53.0666,512.6659999999999,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2503,19.6,0.04788860599999999,42.277,605.878,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2504,19.0,0.065735977,189.6214,2826.321,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2505,18.25,0.07608971099999999,212.9218,3846.9924,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2506,19.85,0.020908608000000002,63.5194,557.2746,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2507,12.85,0.030678825,251.704,3542.0559999999996,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2508,19.0,0.111381428,106.7622,2964.1416,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2509,19.6,0.039738393,163.7526,2960.1468,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2510,15.7,0.01903743,60.5536,490.0288,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2511,13.3,0.06356617,151.3708,3611.2992,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2512,10.395,0.11255385300000001,59.022,1378.2060000000001,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2513,10.5,0.013493914,143.7154,3119.9388,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2514,19.35,0.11810276900000001,224.8088,2013.3792,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2515,14.1,0.06682033,198.9084,4761.8016,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2516,8.6,0.040205535,188.753,7590.12,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2517,17.1,0.038816115,166.4842,1326.2736,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
2518,11.8,0.076348933,32.8558,713.0718,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2519,20.5,0.032819637,38.9822,982.055,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2520,15.1,0.09624984199999999,134.4942,2119.9072,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2521,6.69,0.062283811087058785,176.937,4234.488,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2522,7.535,0.06397224782696635,121.044,2396.88,34,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
2523,7.905,0.010003986999999999,250.7408,5757.8384,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2524,18.0,0.12445204800000001,118.5124,1303.6364,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2525,7.84,0.154363209,50.835,599.22,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2526,15.15,0.066551268,144.67600000000002,3954.8520000000003,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2527,15.2,0.17370354899999998,175.8054,1050.6324,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
2528,19.85,0.054025644000000005,197.2768,6503.5344,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2529,12.65,0.03523927,231.601,5972.226,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2530,7.325,0.09338538099999999,91.3146,1641.8628,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2531,5.88,0.024937792,148.4392,2087.9488,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
2532,10.695,0.060654268,174.7712,3339.6528,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2533,12.3,0.06912336,106.0938,2787.0388,34,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
2534,20.25,0.025953257,179.5976,2535.3664,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2535,8.05,0.07884393,257.0646,8760.5964,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2536,11.65,0.033851785,112.186,1018.674,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2537,19.35,0.118342285,222.6088,1789.6704,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2538,7.235,0.058121214000000004,115.8834,1382.2008,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2539,12.15,0.015457803,209.9928,5259.82,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2540,8.615,0.116152226,94.1436,1512.6976,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2541,6.765,0.087260103,105.0306,2090.612,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2542,10.3,0.011126299999999999,87.25399999999999,1211.756,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2543,13.15,0.038167453,89.4856,1230.3984,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2544,8.84,0.076547632,109.5228,1657.842,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2545,8.26,0.06397224782696635,122.573,739.038,17,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
2546,20.1,0.074931201,108.9228,1105.228,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2547,9.695,0.06851294287337671,185.1898,2619.2572,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2548,18.85,0.16758389,194.6136,2721.7904,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2549,18.25,0.054318517000000004,140.9154,6381.693,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2550,15.85,0.060800115999999994,44.4744,769.6648,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2551,5.32,0.055215979753846144,101.7674,1120.5414,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2552,8.115,0.032152786,157.3972,1869.5664,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2553,15.1,0.055840055,139.8496,1411.496,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2554,8.42,0.070968081,215.9192,1941.4728,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
2555,9.0,0.08199601299999999,216.2534,4301.068,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2556,8.18,0.08273726099999999,57.3588,343.5528,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2557,7.855,0.011206632,191.4188,3998.7948,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2558,15.35,0.014047825,36.719,585.904,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2559,20.6,0.045982389000000005,177.0344,535.3032,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
2560,9.3,0.042256257,124.4388,1609.9044,32,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
2561,19.6,0.055215979753846144,42.876999999999995,649.155,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2562,11.3,0.056424145999999994,247.8118,2223.1062,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2563,11.5,0.170254469,124.8704,2127.8968,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2564,15.3,0.084749164,215.5218,4060.7142,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2565,8.235,0.014541462,184.495,3844.995,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
2566,15.2,0.091763303,228.5352,1832.2816,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2567,16.7,0.069851683,110.9912,1310.2944,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2568,9.0,0.039004193,37.019,659.1419999999999,17,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
2569,9.0,0.05060313,150.9024,4402.2696,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2570,15.35,0.113195815,190.8504,3643.2576,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2571,11.8,0.134327613,35.0558,33.9558,34,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2572,20.1,0.054584207,193.382,4247.804,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2573,10.3,0.018623146,87.854,259.66200000000003,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
2574,12.35,0.09327891199999999,118.7124,2607.2728,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2575,8.88,0.086957199,152.5682,1372.2138,17,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
2576,15.85,0.13689554,176.437,529.311,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
2577,14.1,0.090043082,140.1496,846.8976,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2578,20.25,0.014251461000000002,148.6418,2648.5524,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
2579,16.5,0.035711426,93.61200000000001,1584.604,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2580,13.6,0.043655155,156.7946,3629.2758,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2581,9.395,0.10856806699999999,42.9112,809.6128,34,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
2582,20.35,0.090480214,119.5466,117.8466,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
2583,7.275,0.027942357,145.076,1611.236,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2584,19.7,0.041730507,109.2912,2402.2064,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2585,19.2,0.099589909,109.1886,4225.1668,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2586,12.85,0.294939214,47.106,139.81799999999998,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2587,14.15,0.008829805999999999,196.81099999999998,4517.4529999999995,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2588,19.0,0.067722325,130.8626,1573.9512,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2589,20.35,0.060405784000000004,234.5616,6796.4864,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2590,20.5,0.061322312856043934,37.119,842.237,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2591,6.96,0.077193561,89.9146,1277.0044,22,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2592,15.35,0.013869039,62.5168,447.4176,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2593,17.1,0.067290244,114.586,1584.604,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
2594,10.195,0.146960375,142.2838,1685.8056,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2595,11.1,0.018632082,82.9908,503.3448,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2596,5.78,0.096536082,162.8552,3574.0144,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2597,6.385,0.084008316,108.2596,1186.4556,17,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
2598,5.985,0.005638944,184.9924,3146.5708,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2599,9.3,0.01601936,248.5092,6474.2392,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2600,13.65,0.13187274,188.024,745.696,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
2601,9.195,0.114863923,59.0246,1853.5872,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2602,9.17,0.103138922,141.747,3006.087,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2603,12.6,0.056191301,53.2982,736.3748,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2604,14.85,0.01867669,188.7214,3956.8494,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2605,19.35,0.021578923,120.5098,1807.6470000000002,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2606,18.7,0.06397224782696635,52.2324,467.3916,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2607,5.46,0.032242661,187.62400000000002,3542.0559999999996,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2608,8.785,0.025962713999999998,120.9414,1949.4624,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2609,12.6,0.096407554,210.8612,3344.9792,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2610,8.76,0.050256604,127.3336,2684.5056,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2611,12.3,0.05823462099999999,58.7562,592.562,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2612,19.6,0.023931217,103.1964,736.3748,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2613,10.85,0.28406587899999997,105.5622,211.7244,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2614,8.155,0.033692089,76.2354,1279.0018,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2615,12.799999999999999,0.023417003999999998,223.8404,7201.2928,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2616,7.97,0.034647829,171.2422,3103.9596,12,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
2617,18.85,0.142219209,167.6132,1522.0188,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
2618,11.1,0.11089655,191.5846,2101.9306,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2619,9.6,0.006708517,164.6184,2972.1312,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2620,9.27,0.10341925699999999,148.105,149.805,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
2621,13.35,0.032180494,61.2194,433.4358,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2622,11.3,0.066717378,260.8962,4920.9278,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2623,19.0,0.128814669,107.6622,1164.4842,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2624,12.3,0.111500259,35.6874,846.8976,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2625,6.425,0.010497273,118.3808,2812.3392,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
2626,11.5,0.020653603,84.954,865.54,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2627,5.19,0.042687151,195.91099999999997,2946.165,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2628,12.15,0.021705417,163.5184,3137.2496,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2629,15.25,0.026651183999999998,86.6198,1657.1762,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2630,11.8,0.106968096,221.6772,3113.2808,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
2631,15.7,0.030686952000000003,253.4724,1510.0344,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2632,16.75,0.008191729,103.5674,1629.8784,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2633,10.8,0.048218142,42.2138,690.4346,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2634,11.8,0.10703694300000001,220.3772,4447.544,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2635,16.35,0.032381325,166.1842,5470.8786,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
2636,7.81,0.034043502999999996,168.7158,2673.8528,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2637,11.1,0.036027524,177.2712,3339.6528,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
